ext_id,ann_type,partial_match_count,total_ml_count,total_dict_count,found_in_ml_not_in_dict_count,found_in_dict_not_in_ml_count,ml_not_in_dict,dict_not_in_ml,partial_matches
39459636,chemical,1,2,1,1,0,opiate,,methadone
39459636,go_term,0,1,0,1,0,behavioral,,
39425657,gene_protein,0,0,1,0,1,,pbi,
39425657,chemical,3,4,3,1,0,polybenzimidazole,,oxygen; platinum; phosphoric acid
39425657,go_term,1,1,2,0,1,,transport,membrane
39462480,chemical,0,7,0,7,0,alkyne; cobalt; benzene; boron; carbonyl; fluorene; homopolymers,,
39462480,go_term,0,2,0,2,0,synthesis; conjugation,,
38889018,go_term,1,1,2,0,1,,learning,segmentation
39464092,disease,4,5,3,2,0,cvd; atherosclerotic disorder,,cancer; cardiovascular disease; atherosclerosis; atherosclerotic disorder
39464092,exp_methods,2,2,1,1,0,assays,,assays; assay
39464092,gene_protein,3,3,3,0,0,,,luciferase; mtdh; metadherin
39464092,go_term,3,3,2,1,0,cells,,cells; endothelial cell proliferation; pathogenesis
39463625,disease,1,1,1,0,0,,,infection
39463625,chemical,1,1,1,0,0,,,carbon
39463625,go_term,1,1,1,0,0,,,degradation
37879853,disease,2,2,3,0,1,,vascularization,tumor; cancer
37879853,go_term,4,4,5,0,1,,regeneration,endothelial cell differentiation; immune responses; angiogenesis; gene expression
PPR931171,disease,2,2,2,1,1,cancer,resistant cancer,tumor; cancer
PPR931171,chemical,2,2,2,1,1,phosphatidyl serine,phosphatidyl,lipid; phosphatidyl serine
PPR931171,gene_protein,0,0,1,0,1,,gab,
PPR931171,go_term,4,6,4,4,2,binding; membrane; death; ferroptosis,cell death; cell membrane,platelet activation; membranes; membrane; death
PPR931529,disease,8,10,10,2,2,benign; bacterial,phlegmon; hydronephrosis,pyelonephritis; infections; cystitis; urinary tract infections; abscesses; psoas abscess; pyonephrosis; sepsis
PPR931529,organism,4,5,3,2,0,bacteria; peribacillus simplex,,peribacillus simplex; k. pneumoniae; p. simplex; klebsiella pneumoniae
38805387,disease,3,3,6,0,3,,allergic response; asthmatic; allergic reaction,allergic asthma; asthma; allergies
38805387,chemical,1,1,1,0,0,,,histamine
38805387,organism,4,4,4,0,0,,,ginger; animals; human; mouse
39462147,chemical,1,1,2,0,1,,insulin,glucose
39462147,gene_protein,1,3,1,2,0,crp; insulin,,c-reactive protein
39462147,go_term,0,0,1,0,1,,sleep,
39462147,disease,3,4,2,3,1,obstructive sleep apnea; sleep apnea; insulin resistance,apnea,obstructive sleep apnea; sleep apnea; hypertension
39462147,exp_methods,1,1,1,0,0,,,blood draw
39392404,disease,1,2,1,1,0,ad,,alzheimer's disease
39392404,gene_protein,2,2,2,1,1,metallo-deubiquitinase,deubiquitinase,metallo-deubiquitinase; csn5
39465357,disease,1,1,1,1,1,obstructive sleep apnea,apnea,obstructive sleep apnea
39465357,chemical,1,1,1,0,0,,,oxygen
39465357,gene_protein,0,0,1,0,1,,ahi,
39465357,go_term,1,1,1,0,0,,,sleep
35781966,exp_methods,1,1,2,0,1,,imaging technique,assay
35781966,chemical,2,3,3,1,1,vitamin a,retina,photon; retinoids
35781966,organism,2,2,2,0,0,,,human; mouse
35781966,go_term,1,1,2,0,1,,phototransduction,vision
38371174,disease,1,1,2,0,1,,adiposity,obesity
38371174,gene_protein,0,1,0,1,0,ace,,
38371174,organism,0,1,0,1,0,women,,
38767796,disease,4,4,4,1,1,mi,ischemia,ischemic heart disease; cardiovascular disease; myocardial infarction; mi
38767796,organism,0,2,0,2,0,microbiota; animal,,
38767796,chemical,0,0,3,0,3,,glucose; lipids; sodium,
38767796,gene_protein,0,1,0,1,0,sodium glucose cotransporter protein,,
38767796,go_term,2,2,2,1,1,immune cell development,cell development,immune cell development; angiogenesis
38476853,disease,6,8,6,3,1,sleep disorders; paroxysmal hypnogenic dyskinesia; athetosis,dyskinesia,ballismus; chorea; movement disorder; paroxysmal hypnogenic dyskinesia; epilepsy; dystonia
38476853,gene_protein,0,1,0,1,0,phd,,
38476853,go_term,1,1,1,0,0,,,sleep
PPR717687,chemical,0,0,1,0,1,,electron,
PPR717687,gene_protein,2,3,2,1,0,tau,,prnp; thy1
PPR717687,disease,1,1,1,0,0,,,tauopathies
PPR717687,exp_methods,0,1,1,1,1,electron cryo-microscopy,transgenic,
PPR717687,organism,2,2,2,0,0,,,mice; human
39458529,disease,0,2,1,2,1,vitamin d deficiencies; vitamin d deficiency,multiple pregnancies,
39458529,chemical,0,1,0,1,0,vitamin d,,
39458529,organism,0,1,0,1,0,women,,
39458529,go_term,1,1,1,0,0,,,gestation
PPR931374,disease,5,5,4,1,0,7 adenocarcinoma,,rectal cancers; tumor; 7 adenocarcinoma; colorectal adenocarcinomas; colorectal cancer
PPR931374,go_term,0,1,0,1,0,4,,
39461889,gene_protein,0,0,1,0,1,,vis,
39461889,exp_methods,3,3,3,0,0,,,nuclear magnetic resonance; nmr; x-ray
39461889,chemical,8,8,7,3,2,-methylpropane; acrylamido; 1-sulfonic acid,sulfonic acid; 2-methylpropane,-methylpropane; acrylamido; 1-sulfonic acid; methyl; methacrylic acid; propanoic acid; amide; photon
39461889,go_term,1,2,1,2,1,proton transfer; -reduction,oxidation-reduction,-reduction
39462037,gene_protein,2,4,3,2,1,wnt; tor,metaxin-2,mtx2; mtx-2
39462037,chemical,1,1,1,0,0,,,oxygen
39462037,go_term,1,2,3,1,2,mitochondrial,pharyngeal pumping; rougher,aging
39462037,disease,3,6,4,5,3,mandibuloacral dysplasia associated; accelerated aging disease; mandibuloacral dysplasia; madam) syndrome; progeroid syndrome,dysplasia; delayed development; growth retardation,mandibuloacral dysplasia associated; mandibuloacral dysplasia; cardiovascular diseases
39462037,exp_methods,2,2,2,0,0,,,atomic force microscopy; afm
39462037,organism,1,2,2,1,1,worms,c. elegans,human
37874488,disease,2,2,3,0,1,,binge eating,depression; anxiety
37874488,go_term,1,1,1,1,1,behavioral,behaviors,behavioral
39321914,gene_protein,0,0,1,0,1,,ind,
38420585,disease,0,0,2,0,2,,bradycardia; anxiety,
38420585,organism,0,0,1,0,1,,dmv,
38420585,chemical,0,0,1,0,1,,acetylcholine,
38420585,gene_protein,0,3,0,3,0,beta-1-adrenergic; acetylcholine receptors; receptors,,
38420585,go_term,3,3,4,0,1,,behavior,action potential; membrane; nucleus
PPR712009,disease,1,2,3,1,2,spinal cord injury,post-traumatic syringomyelia; osmotic disturbance,syringomyelia
PPR712009,chemical,7,9,8,2,1,arginine; kaolin,water,betaine; glycerophosphocholine; spermidine; quisqualic acid; carnitine; guanidinoacetate; creatine
PPR712009,organism,1,1,1,0,0,,,rat
PPR712009,gene_protein,4,5,5,1,1,water channels/transporters,bgt1,aqp4; chdh; aqp1; kcc4
39457281,gene_protein,0,1,0,1,0,btx,,
39457281,chemical,6,6,7,0,1,,chemical compounds,methanol; xylenes; toluene; water; benzene; nicotine
39457281,organism,1,1,1,0,0,,,human
38414570,chemical,2,2,2,0,0,,,carbon; nitrogen
38414570,organism,3,3,3,0,0,,,serratula centauroides; artemisia capillaris; leymus chinensis
39462377,chemical,4,5,4,2,1,tenofovir alafenamide; bictegravir,tenofovir,tenofovir alafenamide; lamivudine; dolutegravir; emtricitabine
39462377,organism,1,1,1,0,0,,,hiv
PPR721972,go_term,0,0,1,0,1,,smoother,
39443536,organism,1,2,1,1,0,snake,,human
39443536,go_term,0,0,1,0,1,,learning,
39464959,disease,0,2,0,2,0,loss; deafness,,
39464959,go_term,1,1,1,0,0,,,hearing
33925055,disease,1,2,1,1,0,covid-19,,infection
33925055,exp_methods,1,1,1,0,0,,,assay
33925055,organism,0,1,0,1,0,sars-cov-2,,
33925055,gene_protein,1,2,2,1,1,antibody,sars,nucleocapsid protein
33925055,go_term,2,2,2,1,1,immune response,humoral immune response,immune response; localization
39456976,chemical,2,2,2,0,0,,,peptide; peptides
39456976,gene_protein,2,7,2,5,0,inflammatory cytokine; peptides; b7 receptor; cytokine; b7,,cd28; superantigen
39456976,go_term,1,2,1,1,0,cytokine,,inflammatory response
39456976,disease,5,5,7,2,4,inflammatory disease necrotizing soft tissue infections; cytokine,inflammatory disease; cytokine storm; toxic shock; necrotizing soft tissue infections,inflammatory disease necrotizing soft tissue infections; wound infections; bacterial sepsis; cytokine; infection
39456976,organism,4,5,4,1,0,gram-positive bacterial,,mice; coronavirus; humans; human
PPR929938,gene_protein,0,1,0,1,0,fdl1-1,,
PPR929938,chemical,1,3,1,2,0,cutin; wax,,water
PPR929938,organism,1,2,1,1,0,plant,,maize
PPR929938,go_term,1,1,1,1,1,biosynthesis,cuticle biosynthesis,biosynthesis
39457447,gene_protein,1,3,2,2,1,spike proteins; spike protein,sars,sars2
39457447,organism,6,11,6,7,2,palm civets; chinese horseshoe bats; sars-cov-2; viruses; animal; wuhan-hu-1; virus,horseshoe bats; civets,palm civets; chinese horseshoe bats; human; hamsters; mink; minks
39457447,go_term,1,1,2,0,1,,tropism,transduction
39460190,gene_protein,0,0,1,0,1,,tbm,
39462770,disease,3,5,3,2,0,escc; thrombocytopenia,,radiation esophagitis; esophageal squamous cell carcinoma; anemia
39462770,chemical,0,1,1,1,1,nimotuzumab,radical,
38396799,disease,2,4,2,2,0,retinal dysfunctions; ocular diseases,,retinopathies; retinopathy
38396799,chemical,0,0,1,0,1,,retina,
38396799,organism,1,2,1,1,0,microbiota,,human
38396799,go_term,3,3,3,0,0,,,autophagy; mitophagy; pathogenesis
39466510,disease,4,4,5,1,2,diabetes mellitus,defects; diabetes,diabetes mellitus; cardiovascular disorders; neurodegenerative disorders; liver diseases
39466510,chemical,0,1,0,1,0,calcium,,
39466510,go_term,8,8,9,3,4,death; mitochondrial; phosphorylation,oxidative phosphorylation; calcium signaling; cell death; cellular homeostasis,mitochondria; mitochondrial; death; organelle; ageing; mitochondrion; pathogenesis; phosphorylation
PPR785564,chemical,1,1,2,0,1,,nanostructure,nanostructures
36848499,go_term,0,0,2,0,2,,behaviors; behavior,
PPR930754,gene_protein,0,1,0,1,0,phl7,,
PPR930754,chemical,8,8,8,0,0,,,terephthalic acid; polyurethanes; polyethylene terephthalate; carbon; water; polyurethane; polyester; ester
PPR930754,organism,5,5,4,2,1,microalga; microalgae,c. reinhardtii,chlamydomonas reinhardtii; microalga; algae; microalgae; green algae
PPR930754,go_term,2,2,2,0,0,,,degradation; secretion
39463457,organism,0,1,0,1,0,primus,,
39458866,organism,3,4,3,1,0,plant,,chenopodium quinoa; quinoa; downy mildew
39458866,go_term,0,1,0,1,0,flowering,,
39462144,disease,0,0,1,0,1,,handedness,
39241546,gene_protein,1,1,3,0,2,,hmr; abr,sgi
39241546,chemical,3,3,3,0,0,,,copper; metals; silver
39241546,organism,5,7,4,4,1,serovar; animal; s. 4; s. typhimurium,salmonella enterica subsp. enterica serovar typhimurium,salmonella; s. typhimurium; serovar; salmonella typhimurium; pigs
38205641,disease,3,3,4,0,1,,atherogenesis,prostate cancer; atherosclerosis; cardiovascular diseases
38205641,chemical,1,2,3,1,2,androgen,phosphatidylinositol; follicle-stimulating hormone,testosterone
38205641,gene_protein,16,26,17,13,4,creb; pka; fsh receptor; phosphatidylinositol 3 kinase; akt; c-jun; gata-6; gata-binding protein 6; tumor necrosis factor alpha; specificity protein 1; antibody; follicle-stimulating hormone; cluster of differentiation 29,fshî²; tumor necrosis factor; apoe; protein 6,gnrh; camp response element-binding protein; protein kinase a; gonadotropin-releasing hormone; gsk-3î²; sp1; vcam-1; vascular cell adhesion protein 1; glycogen synthase kinase 3 beta; tnf-î±; pi3k; gata-binding protein 6; protein kinase b; tumor necrosis factor alpha; specificity protein 1; fshr
38205641,organism,1,1,1,0,0,,,mice
39389003,disease,2,2,3,1,2,cancer,advanced cancer; cancer cachexia,solid tumors; cancer
39389003,chemical,4,4,4,2,2,megestrol; acetate,megestrol acetate; delta,megestrol; l-carnitine; acetate; celecoxib
39389003,gene_protein,1,1,1,0,0,,,leptin
39389003,go_term,2,2,2,0,0,,,metabolism; death
39462247,gene_protein,0,0,1,0,1,,neurotoxin,
39320263,disease,2,5,3,3,1,multidrug-resistant; multidrug-; -19,infections,bacterial infections; healthcare-associated infections
39373302,disease,1,1,1,0,0,,,sickle cell disease
39373302,gene_protein,0,1,0,1,0,alloantibodies,,
39457306,disease,7,7,6,1,0,breast cancer,,breast cancer; colorectal cancers; testicular cancer; thyroid cancer; melanoma; lung cancer; cancer
39457306,organism,0,1,0,1,0,women,,
38901970,disease,1,1,2,0,1,,microsatellite instability,endometrial cancer
38901970,chemical,1,4,1,3,0,durvalumab; pembrolizumab; dostarlimab,,olaparib
38901970,gene_protein,0,0,2,0,2,,msi; mss,
38901970,go_term,1,1,1,0,0,,,mismatch repair
39462183,disease,1,1,1,0,0,,,heart failure
39462183,chemical,1,1,1,0,0,,,oxygen
39462183,go_term,1,1,1,0,0,,,sleep
38405931,disease,2,3,2,1,0,pd,,parkinson's disease; neurodegenerative disorder
38405931,exp_methods,1,1,1,0,0,,,genotyping
38405931,gene_protein,5,8,10,3,5,gba1; cas9; crispr,snca; synj1; fbxo7; dnajc6; vps13c,park7; atp13a2; pink1; lrrk2; prkn
38405931,organism,1,1,1,0,0,,,human
39465659,disease,0,1,0,1,0,dvt,,
37066155,go_term,2,2,2,1,1,behavioral,behavior,cognition; behavioral
39465443,disease,8,9,7,3,1,autoimmune uveitis; idiopathic autoimmune uveitis; pediatric,microhemorrhages,autoimmune uveitis; systemic disease; retinal vasculitis; systemic diseases; juvenile idiopathic arthritis; uveitis; anterior uveitis; idiopathic autoimmune uveitis
39465443,go_term,0,1,0,1,0,microcirculation,,
39465408,disease,2,3,4,1,2,nodule,malignancies; cancer,lung cancer; adenocarcinoma
38446483,disease,5,6,5,1,0,pdr,,diabetes; retinopathy; proliferative diabetic retinopathy; type 1 diabetes; diabetic retinopathy
38446483,chemical,1,1,2,0,1,,insulin,glucose
38446483,gene_protein,0,1,1,1,1,insulin,hemoglobin,
38446483,go_term,1,1,1,0,0,,,vision
39458684,chemical,2,2,4,0,2,,copolymers; conjugated polymers,polydiacetylenes; hydrogen
39458684,go_term,0,0,1,0,1,,behavior,
38398485,disease,6,11,6,8,3,neuromyelitis optica spectrum disease; nervous; cord injury; autoimmune disorder of the; ms; covid-19; neuromyelitis optica spectrum disorder; spinal cord injury,neuromyelitis optica; autoimmune disorder; brain lesions,optic neuritis; neuromyelitis optica spectrum disease; autoimmune disorder of the; multiple sclerosis; neuromyelitis optica spectrum disorder; myelitis
39464825,chemical,1,2,1,1,0,microplastics,,carbon
39464825,go_term,3,3,3,0,0,,,membrane; digestion; degradation
39412450,disease,0,2,0,2,0,mild traumatic brain injury; traumatic brain injury,,
39412450,gene_protein,0,0,1,0,1,,cea,
39412450,go_term,3,4,3,1,0,-,,proprioception; reflex; localization
PPR878639,organism,1,1,1,0,0,,,human
PPR885449,disease,3,3,3,1,1,influenza virus infection,influenza,influenza virus infection; infections; infection
PPR885449,organism,5,5,4,1,0,influenza a virus,,influenza a virus; mouse; mice; influenza virus; animals
PPR885449,go_term,1,1,1,0,0,,,immune responses
PPR931422,organism,2,2,2,0,0,,,humans; human
PPR931422,go_term,0,0,1,0,1,,behavior,
39462336,disease,0,1,0,1,0,hallux valgus,,
39462336,gene_protein,0,0,1,0,1,,merc,
39462336,go_term,0,0,1,0,1,,learning,
39458926,gene_protein,5,7,4,3,0,trap; jun; sgr,,tnf; ptgs2; trap; tp53; alp
39458926,chemical,3,3,3,1,1,î²-sitosterol,sitosterol,oxygen; quercetin; î²-sitosterol
39458926,go_term,4,5,5,2,2,binding; cartilage degradation,bone regeneration; degradation,wound healing; immune responses; inflammatory responses; cartilage degradation
39458926,disease,3,3,3,0,0,,,joint disease; osteoarthritis; arthritis
39458926,exp_methods,1,1,1,0,0,,,assay
39458926,organism,1,2,1,1,0,plant,,smilax glabra
39456563,disease,4,6,4,3,1,thyroid malignancies; mtc; ptc,malignancies,medullary thyroid carcinoma; thyroid cancer; thyroid malignancies; papillary thyroid carcinoma
39456563,chemical,0,0,1,0,1,,thyroid,
39456563,organism,1,1,1,0,0,,,human
39456563,go_term,1,1,1,0,0,,,synthesis
38389855,disease,3,3,2,1,0,alzheimer's disease dementia,,alzheimer's disease; dementia; alzheimer's disease dementia
38389855,gene_protein,0,1,0,1,0,antibodies,,
39379655,chemical,5,5,5,1,1,nitric and sulfuric acids,sulfuric acids,polystyrene; polyethylene terephthalate; nitric and sulfuric acids; polyethylene; polypropylene
39379655,organism,7,9,7,3,1,leminorella sp; p2; microbiota,leminorella,bacillus; leminorella sp; coleoptera; citrobacter; zophobas morio; superworm; tenebrionidae
39379655,go_term,2,2,1,1,0,biodegradation,,degradation; biodegradation
37886832,disease,2,2,2,0,0,,,cognitive decline; dementia
37886832,go_term,2,2,2,0,0,,,aging; cognition
39455559,go_term,0,0,1,0,1,,behaviors,
39463049,disease,1,1,1,0,0,,,pulmonary hemorrhage
39462319,disease,1,1,1,0,0,,,coronary artery disease
39462319,exp_methods,1,1,1,0,0,,,genotyping
39462319,gene_protein,5,5,6,0,1,,dgi,slco1b1; cyp2c19; cyp2c9; cyp2d6; cyp3a5
39458726,go_term,1,1,1,0,0,,,reproduction
PPR919779,chemical,1,1,1,0,0,,,copper
39455587,exp_methods,0,0,1,0,1,,surface-plasmon resonances,
39455587,chemical,2,3,4,1,2,clusters,atoms; electron,electrons; silver
39461624,chemical,2,2,2,0,0,,,vincristine; melatonin
39461624,gene_protein,3,6,4,3,1,mbp; tubulin; gfap,el4,tnf-î±; il-6; il-1î²
39461624,go_term,0,0,1,0,1,,microglial cells activation,
39461624,disease,4,6,6,2,2,cipn; hyperalgesia,demyelination; spinal cord degeneration,neuropathy; cancer; peripheral neuropathy; lymphoma
39461624,exp_methods,1,1,1,1,1,mtt assay,assay,mtt assay
39461624,organism,2,2,2,0,0,,,rats; rat
39461860,disease,5,5,4,2,1,haematological neoplasms; haematological cancer,neoplasms,haematological neoplasms; haematological cancer; oral mucositis; infection; cancer
39465391,chemical,1,1,1,0,0,,,water
39465391,organism,3,4,3,2,1,vigna radiata l; plant,vigna radiata,mung bean; vigna radiata l; wheat
39465391,go_term,0,1,0,1,0,flowering,,
PPR726107,chemical,1,1,1,0,0,,,water
PPR726107,organism,1,2,1,2,1,sparrow; peucaea cassinii,peucaea,peucaea cassinii
39466459,disease,2,2,2,0,0,,,tumor; hepatocellular carcinoma
39466459,gene_protein,0,1,0,1,0,pivka-ii,,
38404826,disease,0,1,0,1,0,tb,,
38404826,chemical,6,8,6,2,0,amino acid; amino acids,,rutin; inositol; oleanolic acid; triterpene; ursolic acid; flavonoids
38404826,organism,2,5,2,3,0,buckwheat; fungi; tartary buckwheat,,pleurotus eryngii; p. eryngii
38404826,go_term,1,1,2,0,1,,antioxidant activity,fermentation
39432646,disease,4,5,4,1,0,constipation,,gastrointestinal tumor; psychological stress; gastrointestinal tumors; cancers
39432646,gene_protein,1,1,1,1,1,5-ht4 receptor,5-ht4,5-ht4 receptor
38415018,disease,0,0,1,0,1,,allergic reactions,
38415018,chemical,0,1,0,1,0,amino acid,,
38415018,gene_protein,2,2,1,1,0,î²-d-fructofuranoside fructohydrolase,,î²-fructofuranosidase; î²-d-fructofuranoside fructohydrolase
38415018,organism,2,2,2,0,0,,,saccharomyces cerevisiae; tomato
38951798,disease,3,4,3,1,0,als,,amyotrophic lateral sclerosis; neurodegenerative disease; primary lateral sclerosis
38951798,exp_methods,0,0,1,0,1,,antisense oligonucleotides,
38951798,gene_protein,5,5,6,0,1,,pls,sod1; antxr2; tbk1; alkbh3; tardbp
38951798,chemical,0,1,0,1,0,oligonucleotides,,
39458836,gene_protein,1,2,1,1,0,subtilosin,,alkaline protease
39458836,exp_methods,0,1,0,1,0,assays,,
39458836,chemical,1,1,1,0,0,,,fengycin
39458836,organism,8,14,8,7,1,b. spizizenii; plant; bacteria; tea anthracnose; anthracnose; tea; b. inaquosorum,t7,c. fructicola; colletotrichum; bacillus; plant; b. tequilensis; camellia sinensis; colletotrichum fructicola; plants
39463588,gene_protein,2,3,1,3,1,(hla)-b; human leukocyte antigen; hla-b*51,hla-b,(hla)-b; hla-b*51
39463588,chemical,3,4,3,1,0,rituximab,,dapsone; corticosteroids; azathioprine
39463588,go_term,3,3,4,0,1,,mucous,membranes; vesicle; vesicles
39463588,disease,8,10,10,4,4,pemphigus vulgaris; pemphigus; systemic vasculitis; autoimmune blistering disorder,vaginal ulcers; vasculitis; bullae; blistering,vasculitides; behã§et's disease; skin lesions; uveitis; genital ulcers; systemic vasculitis; connective tissue diseases; autoimmune blistering disorder
39463588,exp_methods,1,1,1,0,0,,,biopsy
